name,address,city,state,postal_code,latitude,longitude,stars,categories
IDOLIZE Brows & Beauty,"8156 S Tryon St, Ste E, Whitehall Commons Shopping Ctr",Charlotte,NC,28273,35.144564,-80.932914,4.5,Eyelash Service;Day Spas;Beauty & Spas;Hair Removal;Threading Services
IDOLIZE Brows & Beauty,"1235 East Blvd, Ste 70",Charlotte,NC,28203,35.2031207,-80.8457832,4.5,Skin Care;Hair Removal;Day Spas;Eyelash Service;Beauty & Spas
Igo Photography,3204B N Davidson St,Charlotte,NC,28205,35.2470527,-80.8054484,3.5,Event Photography;Boudoir Photography;Photographers;Event Planning & Services
IHOP,5335 Ballantyne Commons Pkwy,Charlotte,NC,28277,35.06377567,-80.77341111,2,American (Traditional);Restaurants;Breakfast & Brunch;American (New)
IHOP,"5815 Highland Shoppes Dr, Ste 100",Charlotte,NC,28269,35.371058,-80.7833707,2,Breakfast & Brunch;American (Traditional);Restaurants;American (New)
IHOP,8146 S Tryon St,Charlotte,NC,28273,35.143764,-80.93149,3,American (New);American (Traditional);Restaurants;Breakfast & Brunch
IHOP,336 S Sharon Amity Rd,Charlotte,NC,28211,35.17536,-80.802296,2.5,American (New);American (Traditional);Breakfast & Brunch;Restaurants
IHOP,230 E Wt Harris Blvd,Charlotte,NC,28262,35.303872,-80.749548,2.5,American (Traditional);Restaurants;Breakfast & Brunch;American (New)
IHOP,134 W Woodlawn Rd,Charlotte,NC,28217,35.1795774,-80.8840075,2,Desserts;Sandwiches;American (New);Restaurants;Food;American (Traditional);Breakfast & Brunch
IHOP,16015 A Lancaster Hwy,Charlotte,NC,28277,35.03068125,-80.85193403,3.5,Breakfast & Brunch;American (New);Restaurants;American (Traditional)
IKEA,8300 Ikea Blvd,Charlotte,NC,28262,35.2933918,-80.7650555,3.5,Furniture Stores;Shopping;Kitchen & Bath;Home Decor;Home & Garden
Ikos Fresh Aegean Grill,13736 Conlan Cir,Charlotte,NC,28277,35.05703,-80.85165,3.5,Greek;Restaurants
il Nido Ristorante,", 4219 Providence Rd, Ste 3",Charlotte,NC,28211,35.1569133,-80.7946407,4.5,Restaurants;Italian
Ilios Noche,11508 Providence Rd,Charlotte,NC,28277,35.05321461,-80.77040053,4,Restaurants;Italian;Mediterranean;Greek
Ilios Noche,8426 Park Rd,Charlotte,NC,28210,35.11690192,-80.85633332,4,Nightlife;Greek;Bars;Mediterranean;Restaurants
Illuminate Salon,"1111 Central Ave, Ste 210",Charlotte,NC,28204,35.2216949,-80.818924,4.5,Hair Salons;Beauty & Spas
Image by Bignon's,7524 S Tryon St,Charlotte,NC,28217,35.1503013,-80.9264912,3,Hair Loss Centers;Hair Salons;Hair Extensions;Beauty & Spas
Imagine Dentistry,"3025 Springbank Ln, Ste 250",Charlotte,NC,28226,35.1013323,-80.7795892,4,Health & Medical;Cosmetic Dentists;Orthodontists;General Dentistry;Dentists
ImaginOn - The Joe and Joan Martin Center,300 E 7th St,Charlotte,NC,28202,35.2269383,-80.837664,4.5,Libraries;Kids Activities;Active Life;Books;Mags;Music & Video;Museums;Arts & Entertainment;Educational Services;Shopping;Public Services & Government;Education;Bookstores
Imani's Fusion Cafe,3535 Randolph Rd,Charlotte,NC,28211,35.18896,-80.809516,3.5,Soul Food;Southern;Breakfast & Brunch;Restaurants
Immortal Images Tattoo Studio,3750 Monroe Rd,Charlotte,NC,28205,35.1986725,-80.7953528,4.5,Tattoo;Beauty & Spas
Impact Movers,,Charlotte,NC,28205,35.2263714,-80.7990185,4,Home Services;Movers
Imperial Sandwich Co,1933 Sharon Rd W Apt 109,Charlotte,NC,28210,35.1190179,-80.870591,3.5,Food Trucks;Food;Restaurants;Sandwiches
Import Connection,5320 Monroe Rd,Charlotte,NC,28205,35.1896035,-80.7735311,3.5,Automotive;Auto Repair
Import Paint & Body,6173 E Independence Blvd,Charlotte,NC,28212,35.1768115,-80.7485622,5,Body Shops;Automotive
In and Out Bail Bonds,811 E Trade St,Charlotte,NC,28202,35.2211891,-80.835387,2.5,Local Services;Bail Bondsmen
In Bloom Limited,1420 S Mint St,Charlotte,NC,28203,35.2203897,-80.8603693,5,Shopping;Florists;Flowers & Gifts
In Home Chiropractic & Personal Training,2122 Sharon Amity Rd,Charlotte,NC,28205,35.19019,-80.7716949,5,Health & Medical;Chiropractors
In the Cut Barber Shop,"7030 Smith Corners Blvd, Ste B",Charlotte,NC,28269,35.3490135,-80.8438575,4.5,Hair Salons;Barbers;Beauty & Spas
Independence  Towing,,Charlotte,NC,28212,35.195314,-80.7491563,3.5,Towing;Automotive
Independence Auto Solutions,3316 N Tryon St,Charlotte,NC,28206,35.2528784,-80.807201,1,Automotive;Car Dealers
Independence Mazda,6735 E Independence Blvd,Charlotte,NC,28212,35.1686752,-80.7425852,3,Car Dealers;Automotive
Independence Park,300 Hawthorne Ln,Charlotte,NC,28263,35.2140309,-80.8234676,4,Active Life;Parks
Independence Veterinary Clinic,2328 Crownpoint Executive Dr,Charlotte,NC,28227,35.1418729,-80.724161,3.5,Veterinarians;Pets
India Grocers,"8215 University City Blvd, Ste F",Charlotte,NC,28213,35.297033,-80.74666373,4.5,Specialty Food;Ethnic Food;Food;Imported Food;Grocery
India Town,2809 W Sugar Creek Rd,Charlotte,NC,28269,35.300232,-80.802269,3.5,Food;Specialty Food;Ethnic Food;Grocery
Indigo Cafe,1816-D Galleria Blvd,Charlotte,NC,28270,35.137223,-80.734594,4,Specialty Food;Comfort Food;Southern;Restaurants;Food
Indigo Photography,2525 North Tryon St,Charlotte,NC,28206,35.24806,-80.817285,5,Event Planning & Services;Photographers
Indigo Residential Management,11030 South Tryon St,Charlotte,NC,28273,35.117008,-80.960047,3.5,Property Management;Home Services;Real Estate;Real Estate Services
Indochine Grill,210 E Trade St,Charlotte,NC,28202,35.225324,-80.842187,2.5,Vietnamese;Restaurants
Indrajit Sen Photography,,Charlotte,NC,28277,35.0535496,-80.8211696,5,Event Planning & Services;Session Photography;Event Photography;Photographers
Indulgence Salon,"1530 Overland Park Ln, Ste 1-101",Charlotte,NC,28262,35.3176964,-80.7720982,4.5,Beauty & Spas;Barbers;Day Spas;Hair Salons;Men's Hair Salons
Industrious Charlotte,"101 S Tryon St, 27th Fl",Charlotte,NC,28280,35.2265794,-80.8428142,5,Real Estate;Home Services;Shared Office Spaces
Infini Massage & Bodyworks,,Charlotte,NC,28277,35.0535496,-80.8211696,5,Massage;Beauty & Spas
Infinisource,"13024 Ballantyne Corporate Pl, Ste 400",Charlotte,NC,28277,35.056368,-80.842825,1,Professional Services;Payroll Services
Infinite Designs Home Theater Pros,7803 Hummingbird Ln,Charlotte,NC,28212,35.162146,-80.752847,5,Security Systems;Home Services;Home Theatre Installation
Infinity MedSpa + Wellness,"2809 Coltsgate Rd, Ste 100",Charlotte,NC,28211,35.149241,-80.827589,4.5,Hair Removal;Laser Hair Removal;Cosmetic Surgeons;Beauty & Spas;Medical Spas;Skin Care;Waxing;Health & Medical;Doctors
Infinity's End,8640 University City Blvd,Charlotte,NC,28213,35.29669571,-80.73780823,4,Department Stores;Customized Merchandise;Tobacco Shops;Fashion;Vape Shops;Head Shops;Gift Shops;Shopping;Jewelry;Flowers & Gifts;Sporting Goods
Infinity's End,"7308 E Independence Blvd, Ste A",Charlotte,NC,28227,35.1618746,-80.73881912,4,Local Services;Flowers & Gifts;Gift Shops;Tobacco Shops;Screen Printing/T-Shirt Printing;Fashion;Vape Shops;Shopping
Infinity's End,5119 S Blvd,Charlotte,NC,28217,35.166729,-80.875088,4.5,Tobacco Shops;Gift Shops;Shopping;Vape Shops;Flowers & Gifts
Infinity's End,"5622 E Independence Blvd, Ste 123",Charlotte,NC,28212,35.1817769,-80.756373,3,Tobacco Shops;Shopping
Infused,"312 N Myers St, Ste 109",Charlotte,NC,28202,35.2228987,-80.8331511,4.5,Lounges;Sports Bars;Nightlife;Bars;Cocktail Bars;Dive Bars;Pubs
Ingrid Coes Hair Design,"9852 Rea Rd, Ste 118",Charlotte,NC,28277,35.0350795,-80.8073448,5,Beauty & Spas;Waxing;Hair Removal;Hair Salons;Eyebrow Services
Inizio Pizza Napoletana,"2230 Park Rd, Ste 101",Charlotte,NC,28203,35.1995509,-80.8520558,4.5,Food;Restaurants;Pizza;Italian;Gelato
Inizio Pizza Napoletana,"10620 Providence Rd, Ste A",Charlotte,NC,28277,35.0662547,-80.7724494,4.5,Pizza;Gelato;Salad;Italian;Food;Restaurants
Ink Link Tattoos,5301 E Ind Blvd,Charlotte,NC,28202,35.1871947,-80.7585996,3.5,Tattoo;Piercing;Beauty & Spas
Ink N Ivy CLT,222 S Church St,Charlotte,NC,28202,35.2271233,-80.8462601,3,Restaurants;Nightlife;American (New);Pubs;Bars
InMotion Entertainment,Charlotte Douglas International Airport,Charlotte,NC,28208,35.212973,-80.9097127,3,Electronics;Shopping
Inner Harbor Seafood Market,3019 Central Ave,Charlotte,NC,28205,35.217984,-80.793414,4,Specialty Food;Seafood Markets;Food
Inner Peace Acupuncture & Wellness,"741 Kenilworth Ave, Ste 204",Charlotte,NC,28204,35.20976,-80.837206,4,Acupuncture;Health & Medical
Inner Peaks,"2200 S Tryon St, Ste 170",Charlotte,NC,28203,35.20929803,-80.8676958,4.5,Gyms;Active Life;Fitness & Instruction;Cardio Classes;Climbing;Yoga
Inner Peaks Climbing Center,"9535 Monroe Rd, Ste 170",Charlotte,NC,28270,35.1449244,-80.737257,4,Arts & Entertainment;Gyms;Rock Climbing;Amateur Sports Teams;Fitness & Instruction;Climbing;Recreation Centers;Active Life;Arcades
Innovation Health,"8335 Ibm Dr, Ste 150",Charlotte,NC,28262,35.3073595,-80.7662916,4,Massage Therapy;Health & Medical;Chiropractors
Innovative Eye Care,"1710 Kenilworth Ave, Ste 210",Charlotte,NC,28203,35.202646,-80.844436,5,Health & Medical;Shopping;Eyewear & Opticians;Optometrists
InShapeMD,7868 Rea Rd,Charlotte,NC,28277,35.058131,-80.8149679,2.5,Health & Medical;Weight Loss Centers;Medical Spas;Medical Centers;Beauty & Spas
Inside Out Sports,"1514 S Church St, Ste 105",Charlotte,NC,28203,35.2177016,-80.8587298,3.5,Active Life;Bike Rentals;Sporting Goods;Shopping;Bikes
Insight Pest Solutions,"4201 Stuart Andrew Blvd, Ste G",Charlotte,NC,28217,35.1910336,-80.8874497,4,Pest Control;Local Services
Insight Wellness,1820 East Blvd,Charlotte,NC,28203,35.196912,-80.839435,3.5,Massage Therapy;Massage;Health & Medical;Beauty & Spas;Acupuncture
Insomnia Cookies,210 E Trade St,Charlotte,NC,28202,35.2253172,-80.8424885,3.5,Desserts;Food
Insomnia Cookies,"9211 N Tryon St, Ste 4",Charlotte,NC,28262,35.31218148,-80.74584093,3.5,Bakeries;Ice Cream & Frozen Yogurt;Food
Inspector Paul,201 N McDowell St,Charlotte,NC,28204,35.2219352,-80.8338489,5,Home Inspectors;Home Services
Inspiring Smiles Dentistry,"1600 E Woodlawn Rd, Ste 361",Charlotte,NC,28209,35.1717353,-80.8492716,5,Dentists;General Dentistry;Health & Medical;Periodontists;Pediatric Dentists;Cosmetic Dentists
Integrity Heating and Cooling,11907 Sam Roper Dr,Charlotte,NC,28269,35.3698703,-80.8355242,1,Local Services;Heating & Air Conditioning/HVAC;Home Services;Appliances & Repair
Inter Korea,7323 E Independence Blvd,Charlotte,NC,28227,35.13376534,-80.71080138,3.5,Korean;Restaurants
Interior Motives,2425 S Blvd,Charlotte,NC,28203,35.2801454,-80.7248392,5,Furniture Stores;Shopping;Home Services;Interior Design;Home & Garden
Interiors Marketplace,923 Providence Rd,Charlotte,NC,28207,35.19625,-80.826735,2.5,Home & Garden;Antiques;Shopping;Home Decor
Intermezzo Pizzeria and Cafe,1427 E 10th St,Charlotte,NC,28204,35.2221517,-80.8216842,4,Pizza;Cafes;Restaurants
International Supermarket,4520 N Tryon St,Charlotte,NC,28213,35.2562941,-80.7911635,3.5,Grocery;Food;Specialty Food
Interstate Motor & Auto Service,9800 Newell Hickory Grove Rd,Charlotte,NC,28213,35.267762,-80.736954,3.5,Auto Repair;Automotive
InTown Suites,540 Pressley Rd,Charlotte,NC,28217,35.1859609,-80.8890457,1.5,Real Estate;Event Planning & Services;Hotels & Travel;Hotels;Apartments;Home Services
InTown Suites,7706 N Tryon St,Charlotte,NC,28262,35.2923929,-80.755033,1,Hotels & Travel;Hotels;Event Planning & Services
Invisible Fence,"5531 Equipment Dr, Ste C",Charlotte,NC,28262,35.2811626,-80.7886419,3.5,Pet Services;Pet Training;Pet Groomers;Pets;Fences & Gates;Home Services
Invitation Homes,"9335 Harris Corners Pkwy, Ste 150",Charlotte,NC,28269,35.3451732,-80.8450716,2,Home Services;Real Estate Services;Real Estate;Property Management
iOrthoBIOLOGIX,"12312 Copper Way Ste, Ste 200",Charlotte,NC,28277,35.0700769,-80.8447382,5,Sports Medicine;Health & Medical;Orthopedists;Doctors
IOS Greek Kitchen,210 E Trade St,Charlotte,NC,28202,35.2254368,-80.84202074,3.5,Beer;Wine & Spirits;Greek;Food;Restaurants
iPho,5110-1G Park Rd,Charlotte,NC,28209,35.16078701,-80.84924196,4,Noodles;Sandwiches;Vegan;Chicken Wings;Restaurants;Vietnamese;Soup;Vegetarian
Irie Vibes,2729 N Tryon St,Charlotte,NC,28206,35.2496748,-80.8155085,4,Seafood;Desserts;Caterers;Food;Caribbean;Specialty Food;Event Planning & Services;Restaurants
Iron Butterfly Pilates,"2108 South Blvd, Atherton Lofts, Ste 202",Charlotte,NC,28203,35.22540418,-80.84449999,5,Gyms;Active Life;Pilates;Fitness & Instruction
IRS Taxpayer Assistance Center,10715 David Taylor Dr,Charlotte,NC,28262,35.334684,-80.765533,2.5,Tax Services;Financial Services
IRV Plumbing & Electric,362 Crompton St,Charlotte,NC,28273,35.1178353,-80.9150121,3,Plumbing;Contractors;Home Services;Heating & Air Conditioning/HVAC;Electricians
Isabella,715 Providence Rd,Charlotte,NC,28207,35.2003245,-80.8246108,4,Home Decor;Shopping;Home & Garden;Interior Design;Home Services
Ishi Japanese Restaurant,8205 University City Blvd,Charlotte,NC,28262,35.2949318,-80.7474815,3,Restaurants;Japanese
Island Grocery,5861 Albemarle Rd,Charlotte,NC,28212,35.2039919,-80.7462014,4,Caribbean;Restaurants;Soul Food;Grocery;Food
Island Hub Restaurant & Lounge,3723 Monroe Rd,Charlotte,NC,28205,35.19992208,-80.79568796,4.5,Lounges;Nightlife;Cajun/Creole;American (New);Restaurants;Caribbean;Bars
Island Paradise Jamaican Restaurant,"200 W Woodlawn Rd, Ste D",Charlotte,NC,28217,35.1808732,-80.8839098,3.5,Restaurants;Ethnic Food;Caribbean;Specialty Food;Food
It's Just Lunch,10507 Lederer Ave,Charlotte,NC,28277,35.049952,-80.832665,2.5,Matchmakers;Professional Services
It's Poppin Gourmet Kettle Korn,224 E 7th St,Charlotte,NC,28202,35.2277591,-80.8381993,5,Popcorn Shops;Candy Stores;Food;Specialty Food
Ivy & Leo,100 N Tryon St,Charlotte,NC,28202,35.2273405,-80.8422396,4,Shopping;Fashion;Women's Clothing;Accessories;Shoe Stores
ivy & leo,"6401 Morrison Blvd, 13-A",Charlotte,NC,28211,35.156338,-80.831878,4,Women's Clothing;Fashion;Shopping;Shoe Stores;Accessories
Ivy Burger Co,120 N Tryon Corner,Charlotte,NC,28202,35.2270869,-80.8431267,3,Restaurants;Burgers
Ivy's Diaper Service,"5100 Reagan Dr, Ste 4",Charlotte,NC,28206,35.2768811,-80.7964419,5,Education;Child Care & Day Care;Baby Gear & Furniture;Parenting Classes;Specialty Schools;Laundry Services;Local Services;Shopping
J & S Hair Design,"4808 Central Ave, Ste F",Charlotte,NC,28205,35.211276,-80.762534,3.5,Hair Salons;Beauty & Spas
J Graham & Company Salon,"401 Hawthorne Ln, Ste 130",Charlotte,NC,28204,35.2161011,-80.8220996,4,Beauty & Spas;Hair Salons
J Major's Bridal Boutique,"2400 Park Rd, Ste G",Charlotte,NC,28203,35.1985012,-80.85265,4,Bridal;Shopping
J Pasta's NY Style Pizza,9605 N Tryon St,Charlotte,NC,28262,35.3171352,-80.7402151,3,Pizza;Restaurants;Italian;Sandwiches
J T Posh,"2400 Park Rd, Ste 2A",Charlotte,NC,28203,35.1985012,-80.85265,3,Flowers & Gifts;Gift Shops;Shopping;Fashion;Used;Vintage & Consignment
J&J Transportation,,Charlotte,NC,28277,35.0535496,-80.8211696,1.5,Local Services;Hotels & Travel;Couriers & Delivery Services;Transportation
J. Sams Wine Bar,4625 Piedmont Row Dr,Charlotte,NC,28210,35.15231353,-80.83944547,4.5,Arts & Entertainment;Restaurants;Bars;American (New);Wine Bars;Nightlife;Art Galleries;Shopping
J.Crew,6801 Northlake Mall Dr,Charlotte,NC,28216,35.352237,-80.850578,3.5,Accessories;Women's Clothing;Shoe Stores;Men's Clothing;Shopping;Fashion
J.Crew,"4400 Sharon Rd, Ste 196",Charlotte,NC,28211,35.151679,-80.830965,4,Men's Clothing;Children's Clothing;Fashion;Shopping;Accessories;Women's Clothing
J.Crew Factory,"5416 New Fashion Way, Ste 840",Charlotte,NC,28278,35.16885047,-80.97031737,2,Accessories;Men's Clothing;Shopping;Women's Clothing;Fashion;Children's Clothing;Outlet Stores
J.Crew factory,4217 Park Rd,Charlotte,NC,28209,35.17464145,-80.84857777,4.5,Women's Clothing;Men's Clothing;Shopping;Fashion;Accessories;Shopping Centers
JA & JS Cleaning Service,,Charlotte,NC,28269,35.231402,-80.845841,5,Office Cleaning;Movers;Home Cleaning;Home Services;Contractors;Shopping;Home & Garden;Professional Services
Jack English - State Farm Insurance Agent,"6853 Fairview Rd, Ste 100A",Charlotte,NC,28210,35.1477542,-80.8261604,2.5,Financial Services;Home & Rental Insurance;Auto Insurance;Insurance
Jack in the Box,220 N Hoskins Rd,Charlotte,NC,28216,35.2660805,-80.882307,2.5,Fast Food;Restaurants
Jack in the Box,10525 Mallard Creek Rd,Charlotte,NC,28262,35.342416,-80.766969,2.5,Fast Food;Restaurants
Jack in the Box,10730 S Tryon St,Charlotte,NC,28273,35.118449,-80.9562184,3,Restaurants;Burgers;Fast Food;Breakfast & Brunch
Jack in the Box,7806 Forest Point Blvd,Charlotte,NC,28217,35.136781,-80.903771,2.5,Fast Food;Restaurants
Jack in the Box,4505 Randolph Rd,Charlotte,NC,28211,35.1758018,-80.7981621,1.5,Fast Food;American (Traditional);Burgers;Restaurants;Sandwiches
Jack In the Box,335 Westinghouse Blvd,Charlotte,NC,28273,35.1126084,-80.919443,2,Fast Food;Restaurants
Jack In the Box,7725 Pineville Matthews Rd,Charlotte,NC,28226,35.0872448,-80.8502616,2.5,Fast Food;Restaurants
Jack In the Box,10121 N Tryon St,Charlotte,NC,28262,35.32318,-80.732899,3,Fast Food;Restaurants
Jackalope Jacks,1936 E 7th St,Charlotte,NC,28204,35.21909,-80.81372011,3.5,Bars;Nightlife;Breakfast & Brunch;Sports Bars;Restaurants;American (Traditional)
JackBeagles,3213 N Davidson St,Charlotte,NC,28205,35.2474328,-80.8054985,4,Bars;Restaurants;Pubs;Breakfast & Brunch;American (Traditional);Nightlife
Jack-In-the-Box,7000 W Wt Harris Blvd,Charlotte,NC,28269,35.34807,-80.843388,2.5,Restaurants;Fast Food
Jack's New Yorker Deli,401 N Tryon St,Charlotte,NC,28202,35.2301905,-80.8396029,4,Restaurants;Breakfast & Brunch;Delis;Sandwiches;Comfort Food;Caterers;Event Planning & Services
Jackson Orthodontics,"13527 Steelecroft Pkwy, Ste C",Charlotte,NC,28278,35.102427,-80.992748,5,Dentists;Health & Medical;Orthodontists
Jackson's Java,8544 University City Blvd,Charlotte,NC,28213,35.295846,-80.739139,4,Food;Coffee & Tea
Jackson's Java,401 S Tryon St,Charlotte,NC,28202,35.2246161,-80.8464246,3,Food;Coffee & Tea
Jade Asian Fusion,"14815 Ballantyne Village Way, Fl 2nd ,Ste 250",Charlotte,NC,28277,35.0534719,-80.8519119,3,Restaurants;Sushi Bars;Asian Fusion
Jade Dragon,"7741 Colony Rd, Ste A4",Charlotte,NC,28226,35.1068968,-80.8068567,4,Restaurants;Chinese
Jade Nail & Spa,4735 Sharon Rd,Charlotte,NC,28210,35.147044,-80.83112,4,Hair Removal;Beauty & Spas;Nail Salons
J'Adore Nail Boutique,"220 North Pine St, Ste C",Charlotte,NC,28202,35.2308354,-80.8443314,4.5,Skin Care;Beauty & Spas;Threading Services;Hair Removal;Waxing;Nail Salons
J'adore Studios,,Charlotte,NC,28278,35.1340053,-81.0202533,5,Real Estate;Home Services;Real Estate Services;Event Photography;Photographers;Event Planning & Services;Real Estate Photography;Session Photography
Jaffe Chiropractic,"3230 Prosperity Church Rd, Ste 203",Charlotte,NC,28269,35.343945,-80.770784,4.5,Chiropractors;Health & Medical;Acupuncture
Jafrum International,"3731 Woodpark Blvd, Ste A",Charlotte,NC,28206,35.28346741,-80.8430642,1,Automotive;Motorcycle Dealers
Jaipur Indian Restaurant,5909 South Blvd,Charlotte,NC,28217,35.155407,-80.875309,3.5,Restaurants;Indian;Pakistani
Jake's Good Eats,12721 Albemarle Rd,Charlotte,NC,28215,35.22363103,-80.63868654,3.5,American (Traditional);Southern;Restaurants
Jakubek Dentistry,"7940 Williams Pond Ln, Ste 200",Charlotte,NC,28277,35.054979,-80.81185,5,Health & Medical;Dentists
Jamba Juice,"9211 North Tryon St, Ste 10B",Charlotte,NC,28262,35.3121668,-80.7450891,4,Juice Bars & Smoothies;Food
Jamba Juice,100 N Tryon Stfounders Hall,Charlotte,NC,28255,35.2299999,-80.84,4,Juice Bars & Smoothies;Food
Jamba Juice,Charlotte/Douglas International Airport,Charlotte,NC,28219,35.22058752,-80.94278485,3.5,Juice Bars & Smoothies;Food
Jamba Juice,6432 Rea Rd,Charlotte,NC,28277,35.0781717,-80.8169903,3,Food;Juice Bars & Smoothies
James J. Harris Family Branch YMCA,5900 Quail Hollow Rd,Charlotte,NC,28210,35.1318897,-80.8397628,4.5,Swimming Pools;Preschools;Fitness & Instruction;Active Life;Education;Local Services;Gyms;Summer Camps;Child Care & Day Care
Jami Masters School of Dance,"530 Brandywine Rd, Ste 5",Charlotte,NC,28209,35.174628,-80.846836,3,Arts & Entertainment;Specialty Schools;Performing Arts;Education;Fitness & Instruction;Dance Studios;Dance Schools;Active Life
Jamile's Cuisine International,4808 Central Ave,Charlotte,NC,28205,35.211276,-80.762534,4.5,Halal;Restaurants;African
Janix Shoes For Ladies,"7864 Rea Rd, Ste E",Charlotte,NC,28277,35.0583521,-80.815519,3.5,Fashion;Shopping;Shoe Stores
